movie_id,title,overview,release_date,popularity,genres,text,genres_list,release_year,genre__Action,genre__Adventure,genre__Animation,genre__Comedy,genre__Crime,genre__Documentary,genre__Drama,genre__Family,genre__Fantasy,genre__History,genre__Horror,genre__Music,genre__Mystery,genre__Romance,genre__Science Fiction,genre__TV Movie,genre__Thriller,genre__Unknown,genre__War,genre__Western
884625,A Slice of Chicago Romance,"In Evanstown, a suburb of Chicago, Romanos & Juliatos, two pizza places, have competed for the town’s business for years. When both restaurants hand over the reins to the next generation—Riley and Sarah —after Pizza Den, a new pizza chain moves into town, the new bosses struggle to continue the rivalry after they begin to fall for one another.",2022-02-10,9.0535,"TV Movie, Comedy, Romance, Family","A Slice of Chicago Romance. In Evanstown, a suburb of Chicago, Romanos & Juliatos, two pizza places, have competed for the town’s business for years. When both restaurants hand over the reins to the next generation—Riley and Sarah —after Pizza Den, a new pizza chain moves into town, the new bosses struggle to continue the rivalry after they begin to fall for one another.","['TV Movie', 'Comedy', 'Romance', 'Family']",2022,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
1189735,Fréwaka,"A Dublin lesbian home care worker leaves her pregnant Ukrainian fiancée behind to travel to a remote village and assist an elderly woman suffering from agoraphobia. As their relationship develops, the worker becomes increasingly entangled in the old woman’s paranoia, rituals, and superstitions, ultimately confronting her own traumatic past. Rich with mythical references and folk imagery, this modern reinterpretation of a classic supernatural chiller artfully blends sophistication with horror, delivering a chilling yet elegant experience. The title, presented in Irish and reflective of much of the dialogue, is a shortened version of the original “Fremhacha,” meaning “roots.”",2025-04-25,9.2282,Horror,"Fréwaka. A Dublin lesbian home care worker leaves her pregnant Ukrainian fiancée behind to travel to a remote village and assist an elderly woman suffering from agoraphobia. As their relationship develops, the worker becomes increasingly entangled in the old woman’s paranoia, rituals, and superstitions, ultimately confronting her own traumatic past. Rich with mythical references and folk imagery, this modern reinterpretation of a classic supernatural chiller artfully blends sophistication with horror, delivering a chilling yet elegant experience. The title, presented in Irish and reflective of much of the dialogue, is a shortened version of the original “Fremhacha,” meaning “roots.”",['Horror'],2025,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1005331,Carry-On,An airport security officer races to outsmart a mysterious traveler forcing him to let a dangerous item slip onto a Christmas Eve flight.,2024-12-05,8.9674,"Thriller, Action",Carry-On. An airport security officer races to outsmart a mysterious traveler forcing him to let a dangerous item slip onto a Christmas Eve flight.,"['Thriller', 'Action']",2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
245305,Four Guns to the Border,"A group of outlaws plan and execute a robbery in a small town. However, things go awry as the team attempt a getaway, when a couple of the locals attempting to follow them, are ambushed by marauding natives.",1954-11-05,10.0739,Western,"Four Guns to the Border. A group of outlaws plan and execute a robbery in a small town. However, things go awry as the team attempt a getaway, when a couple of the locals attempting to follow them, are ambushed by marauding natives.",['Western'],1954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
840705,Blink Twice,"When tech billionaire Slater King meets cocktail waitress Frida at his fundraising gala, he invites her to join him and his friends on a dream vacation on his private island. But despite the epic setting, beautiful people, ever-flowing champagne, and late-night dance parties, Frida can sense that there’s something sinister hiding beneath the island’s lush façade.",2024-08-21,9.1272,"Mystery, Thriller","Blink Twice. When tech billionaire Slater King meets cocktail waitress Frida at his fundraising gala, he invites her to join him and his friends on a dream vacation on his private island. But despite the epic setting, beautiful people, ever-flowing champagne, and late-night dance parties, Frida can sense that there’s something sinister hiding beneath the island’s lush façade.","['Mystery', 'Thriller']",2024,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1137350,The Phoenician Scheme,"Wealthy businessman Zsa-zsa Korda appoints his only daughter, a nun, as sole heir to his estate. As Korda embarks on a new enterprise, they soon become the target of scheming tycoons, foreign terrorists, and determined assassins.",2025-05-23,9.6368,"Comedy, Adventure","The Phoenician Scheme. Wealthy businessman Zsa-zsa Korda appoints his only daughter, a nun, as sole heir to his estate. As Korda embarks on a new enterprise, they soon become the target of scheming tycoons, foreign terrorists, and determined assassins.","['Comedy', 'Adventure']",2025,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313369,La La Land,"Mia, an aspiring actress, serves lattes to movie stars in between auditions and Sebastian, a jazz musician, scrapes by playing cocktail party gigs in dingy bars, but as success mounts they are faced with decisions that begin to fray the fragile fabric of their love affair, and the dreams they worked so hard to maintain in each other threaten to rip them apart.",2016-12-01,8.7848,"Comedy, Drama, Romance, Music","La La Land. Mia, an aspiring actress, serves lattes to movie stars in between auditions and Sebastian, a jazz musician, scrapes by playing cocktail party gigs in dingy bars, but as success mounts they are faced with decisions that begin to fray the fragile fabric of their love affair, and the dreams they worked so hard to maintain in each other threaten to rip them apart.","['Comedy', 'Drama', 'Romance', 'Music']",2016,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
141052,Justice League,"Fuelled by his restored faith in humanity and inspired by Superman's selfless act, Bruce Wayne and Diana Prince assemble a team of metahumans consisting of Barry Allen, Arthur Curry and Victor Stone to face the catastrophic threat of Steppenwolf and the Parademons who are on the hunt for three Mother Boxes on Earth.",2017-11-15,9.2028,"Action, Adventure, Science Fiction","Justice League. Fuelled by his restored faith in humanity and inspired by Superman's selfless act, Bruce Wayne and Diana Prince assemble a team of metahumans consisting of Barry Allen, Arthur Curry and Victor Stone to face the catastrophic threat of Steppenwolf and the Parademons who are on the hunt for three Mother Boxes on Earth.","['Action', 'Adventure', 'Science Fiction']",2017,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1135869,Salome,Kelas Bintang is back with this pack of drama called Salome.,2023-05-13,9.7309,"Drama, Romance",Salome. Kelas Bintang is back with this pack of drama called Salome.,"['Drama', 'Romance']",2023,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
631058,Boogie,"Alfred “Boogie” Chin is a basketball phenom living in Queens, New York, who dreams of one day playing in the NBA. While his parents pressure him to focus on earning a scholarship to an elite college, Boogie must find a way to navigate a new girlfriend, high school, on-court rivals and the burden of expectation.",2021-03-05,9.3081,Drama,"Boogie. Alfred “Boogie” Chin is a basketball phenom living in Queens, New York, who dreams of one day playing in the NBA. While his parents pressure him to focus on earning a scholarship to an elite college, Boogie must find a way to navigate a new girlfriend, high school, on-court rivals and the burden of expectation.",['Drama'],2021,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3469,Far from the Madding Crowd,"Bathsheba Everdine, a willful, flirtatious, young woman, unexpectedly inherits a large farm and becomes romantically involved with three widely divergent men.",1967-06-18,8.495,"Drama, History, Romance","Far from the Madding Crowd. Bathsheba Everdine, a willful, flirtatious, young woman, unexpectedly inherits a large farm and becomes romantically involved with three widely divergent men.","['Drama', 'History', 'Romance']",1967,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
62,2001: A Space Odyssey,"Humanity finds a mysterious object buried beneath the lunar surface and sets off to find its origins with the help of HAL 9000, the world's most advanced super computer.",1968-04-02,10.0024,"Science Fiction, Mystery, Adventure","2001: A Space Odyssey. Humanity finds a mysterious object buried beneath the lunar surface and sets off to find its origins with the help of HAL 9000, the world's most advanced super computer.","['Science Fiction', 'Mystery', 'Adventure']",1968,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
11224,Cinderella,"Cinderella has faith her dreams of a better life will come true. With help from her loyal mice friends and a wave of her Fairy Godmother's wand, Cinderella's rags are magically turned into a glorious gown and off she goes to the Royal Ball. But when the clock strikes midnight, the spell is broken, leaving a single glass slipper... the only key to the ultimate fairy-tale ending!",1950-02-22,9.3045,"Family, Fantasy, Animation, Romance","Cinderella. Cinderella has faith her dreams of a better life will come true. With help from her loyal mice friends and a wave of her Fairy Godmother's wand, Cinderella's rags are magically turned into a glorious gown and off she goes to the Royal Ball. But when the clock strikes midnight, the spell is broken, leaving a single glass slipper... the only key to the ultimate fairy-tale ending!","['Family', 'Fantasy', 'Animation', 'Romance']",1950,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
1090007,First Shift,"NYPD veteran Mike and rookie Angela tackle a high-stakes day on New York's toughest streets, diving headfirst into a vortex of danger and action. Their adrenaline-fueled pursuits and unexpected threats unfold as they navigate perilous encounters. Amidst the chaos, intense challenges forge unbreakable bonds.",2024-08-30,8.9892,"Crime, Thriller, Action","First Shift. NYPD veteran Mike and rookie Angela tackle a high-stakes day on New York's toughest streets, diving headfirst into a vortex of danger and action. Their adrenaline-fueled pursuits and unexpected threats unfold as they navigate perilous encounters. Amidst the chaos, intense challenges forge unbreakable bonds.","['Crime', 'Thriller', 'Action']",2024,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
37265,All Ladies Do It,"After five years of marriage, Diana discovers the joys of adultery, claiming that she can save her failing relationship through betrayal.",1992-02-21,9.0447,"Comedy, Drama","All Ladies Do It. After five years of marriage, Diana discovers the joys of adultery, claiming that she can save her failing relationship through betrayal.","['Comedy', 'Drama']",1992,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
184315,Hercules,"When a new enemy threatens the innocent, Hercules must lead his fearless team of warriors in a battle against overwhelming odds.",2014-07-23,10.8008,"Action, Adventure","Hercules. When a new enemy threatens the innocent, Hercules must lead his fearless team of warriors in a battle against overwhelming odds.","['Action', 'Adventure']",2014,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198436,Antboy,"12-year-old Pelle accidentally gets bitten by an ant and develops unimaginable superpowers. With help from his friend, comic book nerd Wilhelm, Pelle creates a secret identity as the superhero Antboy. Slowly things start to happen in the surburban community, and when a scary and crazy supervillain, Flea, enters the scene, Antboy must step up to the challenge.  The first Danish superhero-movie. Based on the books by Kenneth Bøgh Andersen.",2013-09-07,9.5244,"Comedy, Adventure, Family","Antboy. 12-year-old Pelle accidentally gets bitten by an ant and develops unimaginable superpowers. With help from his friend, comic book nerd Wilhelm, Pelle creates a secret identity as the superhero Antboy. Slowly things start to happen in the surburban community, and when a scary and crazy supervillain, Flea, enters the scene, Antboy must step up to the challenge.  The first Danish superhero-movie. Based on the books by Kenneth Bøgh Andersen.","['Comedy', 'Adventure', 'Family']",2013,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
697953,The Source of Shadows,This horror anthology film depicts ten tales of horror from twelve visionary directors as they take us on a journey to experience one of humanity’s most carnal fears; the fear of the unknown.,2020-04-28,9.2157,Horror,The Source of Shadows. This horror anthology film depicts ten tales of horror from twelve visionary directors as they take us on a journey to experience one of humanity’s most carnal fears; the fear of the unknown.,['Horror'],2020,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
882598,Smile,"After witnessing a bizarre, traumatic incident involving a patient, Dr. Rose Cotter starts experiencing frightening occurrences that she can't explain.",2022-09-23,9.7099,"Horror, Mystery","Smile. After witnessing a bizarre, traumatic incident involving a patient, Dr. Rose Cotter starts experiencing frightening occurrences that she can't explain.","['Horror', 'Mystery']",2022,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1226406,Love Hurts,"A realtor is pulled back into the life he left behind after his former partner-in-crime resurfaces with an ominous message. With his crime-lord brother also on his trail, he must confront his past and the history he never fully buried.",2025-02-06,9.5668,"Action, Comedy, Romance","Love Hurts. A realtor is pulled back into the life he left behind after his former partner-in-crime resurfaces with an ominous message. With his crime-lord brother also on his trail, he must confront his past and the history he never fully buried.","['Action', 'Comedy', 'Romance']",2025,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10625,Mean Girls,"Cady Heron is a hit with The Plastics, the A-list girl clique at her new school, until she makes the mistake of falling for Aaron Samuels, the ex-boyfriend of alpha Plastic Regina George.",2004-04-30,9.6673,"Drama, Comedy","Mean Girls. Cady Heron is a hit with The Plastics, the A-list girl clique at her new school, until she makes the mistake of falling for Aaron Samuels, the ex-boyfriend of alpha Plastic Regina George.","['Drama', 'Comedy']",2004,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
561,Constantine,"John Constantine has literally been to Hell and back. When he teams up with a policewoman to solve the mysterious suicide of her twin sister, their investigation takes them through the world of demons and angels that exists beneath the landscape of contemporary Los Angeles.",2005-02-08,10.3658,"Fantasy, Action, Horror","Constantine. John Constantine has literally been to Hell and back. When he teams up with a policewoman to solve the mysterious suicide of her twin sister, their investigation takes them through the world of demons and angels that exists beneath the landscape of contemporary Los Angeles.","['Fantasy', 'Action', 'Horror']",2005,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
465290,Garage Sale Mystery: Murder By Text,"Famous country singer John Dalton's concert rehearsal is stalled when the entire crew receives a suicide note from Lita, the band’s bassist. After discovering that a Taser was used to immobilize her before her death, Jenn is skeptical that Lita’s death was actually suicide.",2017-08-13,9.1782,"TV Movie, Mystery, Drama","Garage Sale Mystery: Murder By Text. Famous country singer John Dalton's concert rehearsal is stalled when the entire crew receives a suicide note from Lita, the band’s bassist. After discovering that a Taser was used to immobilize her before her death, Jenn is skeptical that Lita’s death was actually suicide.","['TV Movie', 'Mystery', 'Drama']",2017,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
339403,Baby Driver,"After being coerced into working for a crime boss, a young getaway driver finds himself taking part in a heist doomed to fail.",2017-06-28,9.9118,"Action, Crime","Baby Driver. After being coerced into working for a crime boss, a young getaway driver finds himself taking part in a heist doomed to fail.","['Action', 'Crime']",2017,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107257,A Perfect Ending,"This intimate drama follows Rebecca, a woman who has kept her sexuality a secret from her friends but chooses to reveal it to a stranger. While Rebecca's revelations may not yield the results she expects, a perfect ending is still in reach.",2012-06-01,8.7558,"Drama, Romance","A Perfect Ending. This intimate drama follows Rebecca, a woman who has kept her sexuality a secret from her friends but chooses to reveal it to a stranger. While Rebecca's revelations may not yield the results she expects, a perfect ending is still in reach.","['Drama', 'Romance']",2012,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
78,Blade Runner,"In the smog-choked dystopian Los Angeles of 2019, blade runner Rick Deckard is called out of retirement to terminate a quartet of replicants who have escaped to Earth seeking their creator for a way to extend their short life spans.",1982-06-25,8.3533,"Science Fiction, Drama, Thriller","Blade Runner. In the smog-choked dystopian Los Angeles of 2019, blade runner Rick Deckard is called out of retirement to terminate a quartet of replicants who have escaped to Earth seeking their creator for a way to extend their short life spans.","['Science Fiction', 'Drama', 'Thriller']",1982,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
125413,Fear Strikes Out,"True story of the life of Jimmy Piersall, who battled mental illness to achieve stardom in major league baseball.",1957-03-28,9.4644,Drama,"Fear Strikes Out. True story of the life of Jimmy Piersall, who battled mental illness to achieve stardom in major league baseball.",['Drama'],1957,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
772,Home Alone 2: Lost in New York,"Instead of flying to Florida with his folks, Kevin ends up alone in New York, where he gets a hotel room with his dad's credit card—despite problems from a clerk and meddling bellboy. But when Kevin runs into his old nemeses, the Wet Bandits, he's determined to foil their plans to rob a toy store on Christmas Eve.",1992-11-15,8.8382,"Comedy, Family, Adventure","Home Alone 2: Lost in New York. Instead of flying to Florida with his folks, Kevin ends up alone in New York, where he gets a hotel room with his dad's credit card—despite problems from a clerk and meddling bellboy. But when Kevin runs into his old nemeses, the Wet Bandits, he's determined to foil their plans to rob a toy store on Christmas Eve.","['Comedy', 'Family', 'Adventure']",1992,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
22683,Gifted Hands: The Ben Carson Story,Gifted Hands: The Ben Carson Story is a movie based on the life story of world-renowned neurosurgeon Ben Carson from 1961 to 1987.,2009-02-07,9.831,Drama,Gifted Hands: The Ben Carson Story. Gifted Hands: The Ben Carson Story is a movie based on the life story of world-renowned neurosurgeon Ben Carson from 1961 to 1987.,['Drama'],2009,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1442532,Sticky,"When a man proposes marriage to his girlfriend, she wants to find out first if they are ready for a lifetime commitment. She meets her friend and her husband that will open up desires they are not aware of for a long time.",2025-03-11,9.9872,Romance,"Sticky. When a man proposes marriage to his girlfriend, she wants to find out first if they are ready for a lifetime commitment. She meets her friend and her husband that will open up desires they are not aware of for a long time.",['Romance'],2025,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
93456,Despicable Me 2,Gru is recruited by the Anti-Villain League to help deal with a powerful new super criminal.,2013-06-26,9.1905,"Animation, Comedy, Family",Despicable Me 2. Gru is recruited by the Anti-Villain League to help deal with a powerful new super criminal.,"['Animation', 'Comedy', 'Family']",2013,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10439,Hocus Pocus,"After 300 years of slumber, three sister witches are accidentally resurrected in Salem on Halloween night, and it is up to three kids and their newfound feline friend to put an end to the witches' reign of terror once and for all.",1993-07-16,10.0173,"Fantasy, Comedy, Family","Hocus Pocus. After 300 years of slumber, three sister witches are accidentally resurrected in Salem on Halloween night, and it is up to three kids and their newfound feline friend to put an end to the witches' reign of terror once and for all.","['Fantasy', 'Comedy', 'Family']",1993,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
37136,The Naked Gun: From the Files of Police Squad!,"When the bumbling Lieutenant Frank Drebin investigates events following the shooting of his partner, he stumbles upon an attempt to assassinate Queen Elizabeth II.",1988-12-02,8.8414,"Comedy, Crime","The Naked Gun: From the Files of Police Squad!. When the bumbling Lieutenant Frank Drebin investigates events following the shooting of his partner, he stumbles upon an attempt to assassinate Queen Elizabeth II.","['Comedy', 'Crime']",1988,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
278154,Ice Age: Collision Course,"Set after the events of Continental Drift, Scrat's epic pursuit of his elusive acorn catapults him outside of Earth, where he accidentally sets off a series of cosmic events that transform and threaten the planet. To save themselves from peril, Manny, Sid, Diego, and the rest of the herd leave their home and embark on a quest full of thrills and spills, highs and lows, laughter and adventure while traveling to exotic new lands and locations.",2016-06-23,9.6135,"Adventure, Animation, Family, Comedy, Science Fiction","Ice Age: Collision Course. Set after the events of Continental Drift, Scrat's epic pursuit of his elusive acorn catapults him outside of Earth, where he accidentally sets off a series of cosmic events that transform and threaten the planet. To save themselves from peril, Manny, Sid, Diego, and the rest of the herd leave their home and embark on a quest full of thrills and spills, highs and lows, laughter and adventure while traveling to exotic new lands and locations.","['Adventure', 'Animation', 'Family', 'Comedy', 'Science Fiction']",2016,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
459151,The Boss Baby: Family Business,The Templeton brothers — Tim and his Boss Baby little bro Ted — have become adults and drifted away from each other. But a new boss baby with a cutting-edge approach and a can-do attitude is about to bring them together again … and inspire a new family business.,2021-07-01,9.3153,"Animation, Comedy, Adventure, Family",The Boss Baby: Family Business. The Templeton brothers — Tim and his Boss Baby little bro Ted — have become adults and drifted away from each other. But a new boss baby with a cutting-edge approach and a can-do attitude is about to bring them together again … and inspire a new family business.,"['Animation', 'Comedy', 'Adventure', 'Family']",2021,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1075304,The Plot to Kill My Mother,"A young woman who unknowingly grew up in federal witness protection reels after her mother’s murder, leading her to question everything that she thinks is true. She decides to leave the program and find the killer before he kills again, but reclaiming a life she never knew isn’t going to be easy.",2023-01-22,8.0648,"TV Movie, Thriller","The Plot to Kill My Mother. A young woman who unknowingly grew up in federal witness protection reels after her mother’s murder, leading her to question everything that she thinks is true. She decides to leave the program and find the killer before he kills again, but reclaiming a life she never knew isn’t going to be easy.","['TV Movie', 'Thriller']",2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
334,Magnolia,"On one random day in the San Fernando Valley, a dying father, a young wife, a male caretaker, a famous lost son, a police officer in love, a boy genius, an ex-boy genius, a game show host and an estranged daughter will each become part of a dazzling multiplicity of plots, but one story.",1999-12-17,8.6348,Drama,"Magnolia. On one random day in the San Fernando Valley, a dying father, a young wife, a male caretaker, a famous lost son, a police officer in love, a boy genius, an ex-boy genius, a game show host and an estranged daughter will each become part of a dazzling multiplicity of plots, but one story.",['Drama'],1999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2668,Sleepy Hollow,"Skeptical young detective Ichabod Crane gets transferred to the hamlet of Sleepy Hollow, New York, where he is tasked with investigating the decapitations of three people – murders the townsfolk attribute to a legendary specter, The Headless Horseman.",1999-11-19,9.7076,"Fantasy, Thriller, Mystery, Horror","Sleepy Hollow. Skeptical young detective Ichabod Crane gets transferred to the hamlet of Sleepy Hollow, New York, where he is tasked with investigating the decapitations of three people – murders the townsfolk attribute to a legendary specter, The Headless Horseman.","['Fantasy', 'Thriller', 'Mystery', 'Horror']",1999,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0
9461,Enter the Dragon,A martial artist agrees to spy on a reclusive crime lord using his invitation to a tournament there as cover.,1973-08-17,8.7026,Action,Enter the Dragon. A martial artist agrees to spy on a reclusive crime lord using his invitation to a tournament there as cover.,['Action'],1973,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10144,The Little Mermaid,This colorful adventure tells the story of an impetuous mermaid princess named Ariel who falls in love with the very human Prince Eric and puts everything on the line for the chance to be with him. Memorable songs and characters -- including the villainous sea witch Ursula.,1989-11-17,9.2914,"Animation, Family, Fantasy",The Little Mermaid. This colorful adventure tells the story of an impetuous mermaid princess named Ariel who falls in love with the very human Prince Eric and puts everything on the line for the chance to be with him. Memorable songs and characters -- including the villainous sea witch Ursula.,"['Animation', 'Family', 'Fantasy']",1989,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
792307,Poor Things,"Brought back to life by an unorthodox scientist, a young woman runs off with a lawyer on a whirlwind adventure across the continents. Free from the prejudices of her times, she grows steadfast in her purpose to stand for equality and liberation.",2023-12-07,10.4921,"Science Fiction, Romance, Comedy","Poor Things. Brought back to life by an unorthodox scientist, a young woman runs off with a lawyer on a whirlwind adventure across the continents. Free from the prejudices of her times, she grows steadfast in her purpose to stand for equality and liberation.","['Science Fiction', 'Romance', 'Comedy']",2023,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1324989,Untold: Sign Stealer,"In this sports documentary, Connor Stalions addresses the allegations surrounding the Michigan football sign-stealing scandal for the first time.",2024-08-26,9.1131,Documentary,"Untold: Sign Stealer. In this sports documentary, Connor Stalions addresses the allegations surrounding the Michigan football sign-stealing scandal for the first time.",['Documentary'],2024,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
606856,Togo,"The untold true story set in the winter of 1925 that takes you across the treacherous terrain of the Alaskan tundra for an exhilarating and uplifting adventure that will test the strength, courage and determination of one man, Leonhard Seppala, and his lead sled dog, Togo.",2019-12-20,9.9608,"Adventure, Family","Togo. The untold true story set in the winter of 1925 that takes you across the treacherous terrain of the Alaskan tundra for an exhilarating and uplifting adventure that will test the strength, courage and determination of one man, Leonhard Seppala, and his lead sled dog, Togo.","['Adventure', 'Family']",2019,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1178764,Possession Street,"When seven malevolent spirits are unleashed to possess the tenants of a dying mall, it falls to a jaded ex-stuntman, his headstrong daughter and a would-be Daoist priest to stop the undead before they spread onto the streets beyond.",2024-10-31,8.6348,"Horror, Drama","Possession Street. When seven malevolent spirits are unleashed to possess the tenants of a dying mall, it falls to a jaded ex-stuntman, his headstrong daughter and a would-be Daoist priest to stop the undead before they spread onto the streets beyond.","['Horror', 'Drama']",2024,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
94365,The Human Centipede 3 (Final Sequence),"Taking inspiration from The Human Centipede films, the warden of a notorious and troubled prison looks to create a 500-person human centipede as a solution to his problems.",2015-05-22,10.6836,Horror,"The Human Centipede 3 (Final Sequence). Taking inspiration from The Human Centipede films, the warden of a notorious and troubled prison looks to create a 500-person human centipede as a solution to his problems.",['Horror'],2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12429,Ponyo,"When Sosuke, a young boy who lives on a clifftop overlooking the sea, rescues a stranded goldfish named Ponyo, he discovers more than he bargained for. Ponyo is a curious, energetic young creature who yearns to be human, but even as she causes chaos around the house, her father, a powerful sorcerer, schemes to return Ponyo to the sea.",2008-07-19,8.7315,"Animation, Fantasy, Family","Ponyo. When Sosuke, a young boy who lives on a clifftop overlooking the sea, rescues a stranded goldfish named Ponyo, he discovers more than he bargained for. Ponyo is a curious, energetic young creature who yearns to be human, but even as she causes chaos around the house, her father, a powerful sorcerer, schemes to return Ponyo to the sea.","['Animation', 'Fantasy', 'Family']",2008,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
639933,The Northman,"Prince Amleth is on the verge of becoming a man when his father is brutally murdered by his uncle, who kidnaps the boy's mother. Two decades later, Amleth is now a Viking who's on a mission to save his mother, kill his uncle and avenge his father.",2022-04-07,9.0443,"Action, Adventure, Fantasy","The Northman. Prince Amleth is on the verge of becoming a man when his father is brutally murdered by his uncle, who kidnaps the boy's mother. Two decades later, Amleth is now a Viking who's on a mission to save his mother, kill his uncle and avenge his father.","['Action', 'Adventure', 'Fantasy']",2022,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
146223,Closed Circuit,A high-profile terrorism case unexpectedly binds together two ex-lovers on the defense team - testing the limits of their loyalties and placing their lives in jeopardy.,2013-08-28,9.1279,"Mystery, Drama, Crime, Thriller",Closed Circuit. A high-profile terrorism case unexpectedly binds together two ex-lovers on the defense team - testing the limits of their loyalties and placing their lives in jeopardy.,"['Mystery', 'Drama', 'Crime', 'Thriller']",2013,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
718032,Licorice Pizza,"The story of Gary Valentine and Alana Kane growing up, running around and going through the treacherous navigation of first love in the San Fernando Valley, 1973.",2021-11-26,10.0691,"Drama, Comedy, Romance","Licorice Pizza. The story of Gary Valentine and Alana Kane growing up, running around and going through the treacherous navigation of first love in the San Fernando Valley, 1973.","['Drama', 'Comedy', 'Romance']",2021,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
58008,Night Nurse,"A dentist invites a elderly patient to stay at his home to recover, unaware that he is a jewel thief. He plans to steal a valuable diamond but then runs into a beautiful nurse who, aside from constantly stripping nude, has plans of her own.",1979-02-07,9.5975,Comedy,"Night Nurse. A dentist invites a elderly patient to stay at his home to recover, unaware that he is a jewel thief. He plans to steal a valuable diamond but then runs into a beautiful nurse who, aside from constantly stripping nude, has plans of her own.",['Comedy'],1979,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
